REFERANS_YIL;BULTEN_NO;KAPSAMICI_KAPSAMDISI;BT_BILG_MASAUSTU;BT_BILG_DIZUSTU;BT_TABLET;BT_TEL_CEP;BT_DIGER_CIHAZ;HANE_INTERNET_ERISIM_DURUMU;hane_aylik_gelir_grp_5;HHB;IBBS_1;HANE_FAKTOR
2023;21462;1;2;1;2;1;1;1;3;2;TR2;1152.970359
2023;21463;1;2;2;2;1;2;1;1;2;TR2;1104.590833
2023;21464;1;2;1;1;1;1;1;5;4;TR2;939.2181954
2023;21465;1;2;2;2;1;1;1;4;4;TR2;987.7623667
2023;21466;1;2;1;2;1;2;1;4;2;TR2;1181.616271
2023;21467;1;2;1;1;1;1;1;5;2;TR2;1130.025757
2023;21468;1;2;2;2;1;2;1;5;4;TR2;1086.0321
2023;21469;1;2;2;2;1;1;1;4;4;TR2;1070.939862
2023;21471;1;2;2;2;1;2;1;4;2;TR2;1470.894719
2023;21472;1;2;2;2;1;2;1;1;3;TR2;1205.735908
2023;21473;1;2;1;2;1;1;1;5;4;TR2;1304.014284
2023;21474;1;2;1;2;1;2;1;3;4;TR2;1204.340569
2023;21475;1;2;2;2;1;2;1;1;3;TR2;1329.929267
2023;21476;1;2;2;2;1;2;1;2;1;TR2;1147.816303
2023;21477;1;2;1;1;1;2;1;1;8;TR2;1355.609333
2023;21478;1;2;2;2;1;2;1;3;3;TR2;946.9414631
2023;21479;1;2;2;2;1;2;2;1;2;TR2;1004.449077
2023;21481;1;2;2;2;1;2;1;1;2;TR2;1130.025757
2023;21482;1;1;2;2;1;1;1;4;3;TR2;1246.372011
2023;21483;1;2;2;2;1;1;1;1;2;TR2;1027.564802
2023;21484;1;2;1;2;1;1;1;1;2;TR2;948.5255026
2023;21485;1;2;2;1;1;2;1;4;2;TR2;1579.590089
2023;21486;1;2;1;2;1;2;1;2;1;TR2;1147.816303
2023;21487;1;2;2;2;1;2;2;1;1;TR2;1147.816303
2023;21488;1;2;2;1;1;1;1;4;7;TR2;2359.290316
2023;21489;1;2;1;2;1;2;1;5;2;TR2;1130.025757
2023;21491;1;1;1;2;1;2;1;4;3;TR2;1329.929267
2023;21492;1;2;2;2;1;2;2;1;3;TR2;713.980979
2023;21494;1;2;2;2;1;2;1;1;2;TR2;1004.449077
2023;21495;1;2;2;2;1;1;1;4;3;TR2;1423.454713
2023;21497;1;2;2;2;1;2;2;1;2;TR2;463.9785596
2023;21498;1;2;2;2;1;1;1;2;3;TR2;1423.454713
2023;21499;1;2;2;2;1;1;1;1;2;TR2;1152.970359
2023;21501;1;2;2;2;1;1;1;2;2;TR2;948.5255026
2023;21502;1;1;2;2;1;2;1;3;1;TR2;1533.592924
2023;21503;1;2;2;2;1;1;1;5;1;TR2;1533.592924
2023;21504;1;2;1;2;1;2;1;2;2;TR2;1130.025757
2023;21505;1;2;1;2;1;1;1;4;1;TR2;1505.221261
2023;21506;1;2;1;2;1;2;1;5;2;TR2;1130.025757
2023;21508;1;2;1;2;1;1;1;3;2;TR2;1470.894719
2023;21509;1;2;2;2;1;1;1;2;2;TR2;966.3626174
2023;21511;1;2;2;2;1;2;1;1;2;TR2;1227.323148
2023;21512;1;1;1;2;1;2;1;5;3;TR2;1477.699186
2023;21513;1;2;2;2;1;2;2;4;2;TR2;1053.917225
2023;21514;1;2;2;2;1;2;1;1;1;TR2;1494.893545
2023;21515;1;2;2;2;1;1;1;3;4;TR2;1628.117247
2023;21517;1;2;2;2;1;1;1;3;2;TR2;1255.584175
2023;21518;1;2;1;2;1;1;1;4;1;TR2;1494.893545
2023;21521;1;2;2;2;1;2;1;5;3;TR2;1407.847175
2023;21522;1;2;1;2;1;1;1;1;3;TR2;1535.187043
2023;21523;1;2;1;2;1;2;1;3;3;TR2;1374.577689
2023;21525;1;2;2;2;1;2;2;1;3;TR2;785.159462
2023;21526;1;2;2;2;1;2;1;5;2;TR2;1271.278977
2023;21527;1;2;2;2;1;2;1;1;2;TR2;1176.433837
2023;21528;1;2;2;2;1;2;1;2;5;TR2;1519.17009
2023;21531;1;2;2;2;1;1;1;2;4;TR2;1212.338572
2023;21532;1;2;1;2;1;2;1;4;3;TR2;1629.688588
2023;21533;1;2;2;2;1;2;1;1;2;TR2;1130.025757
2023;21534;1;2;1;2;1;1;1;4;3;TR2;1209.742712
2023;21535;1;1;2;2;1;1;1;2;2;TR2;1130.025757
2023;21536;1;1;2;2;1;1;1;5;2;TR2;1244.00424
2023;21537;1;2;1;2;1;1;1;4;3;TR2;1209.742712
2023;21538;1;2;1;2;1;1;1;5;4;TR2;1075.273415
2023;21539;1;2;1;2;1;1;1;4;3;TR2;1151.813118
2023;21541;1;2;2;2;1;2;2;1;3;TR2;863.4384402
2023;21542;1;2;2;2;1;2;1;1;1;TR2;1291.293341
2023;21544;1;2;2;2;1;2;1;2;2;TR2;1130.005212
2023;21548;1;2;2;2;1;2;1;5;2;TR2;1174.162837
2023;21549;1;2;2;2;1;1;1;3;2;TR2;1499.437272
2023;21551;1;2;2;2;1;1;1;2;2;TR2;1152.970359
2023;21554;1;2;2;2;1;2;1;3;2;TR2;1037.124411
2023;21555;1;2;2;2;1;2;1;1;1;TR2;1247.009641
2023;21556;1;2;2;2;1;2;1;1;1;TR2;1280.05529
2023;21557;1;2;2;2;1;1;1;5;4;TR2;1451.904581
2023;21558;1;2;2;2;1;2;1;1;2;TR2;1130.025757
2023;21559;1;2;2;2;1;2;1;1;2;TR2;991.775147
2023;21562;1;1;2;2;1;2;1;5;1;TR2;1345.40419
2023;21564;1;1;2;2;1;1;1;5;2;TR2;1104.590833
2023;21565;1;1;2;2;1;2;1;4;2;TR2;1181.616271
2023;21566;1;2;1;2;1;1;1;5;3;TR2;1471.516319
2023;21567;1;1;1;1;1;1;1;5;4;TR2;1081.602414
2023;21568;1;2;2;2;1;2;1;4;5;TR2;1867.447579
2023;21569;1;2;1;2;1;1;1;5;3;TR2;1321.091066
2023;21571;1;2;2;2;1;1;1;3;2;TR3;3220.626065
2023;21573;1;2;2;2;1;2;1;1;4;TR3;1751.167827
2023;21574;1;2;1;2;1;2;1;3;4;TR3;2030.997096
2023;21575;1;2;2;2;1;2;1;4;2;TR3;2522.013925
2023;21576;1;2;1;2;1;2;1;4;4;TR3;2710.889724
2023;21577;1;2;1;2;1;1;1;5;4;TR3;2087.753273
2023;21579;1;2;2;2;1;1;1;3;2;TR3;2494.922454
2023;21581;1;2;2;2;1;2;1;1;2;TR3;2632.267312
2023;21582;1;2;2;2;1;2;1;2;3;TR3;2479.092201
2023;21583;1;2;2;2;1;2;1;3;2;TR3;2269.812532
2023;21584;1;2;2;2;1;2;1;1;4;TR3;2640.540843
2023;21585;1;2;2;2;1;1;1;1;3;TR3;2287.755299
2023;21586;1;2;2;2;1;2;1;2;3;TR3;2468.600491
2023;21587;1;2;2;2;1;2;2;1;2;TR3;1885.453634
2023;21589;1;2;2;1;1;2;1;4;1;TR3;2608.910392
2023;21591;1;2;2;2;1;2;1;1;1;TR3;2757.355659
2023;21592;1;2;2;2;1;2;2;1;3;TR3;2308.061139
2023;21593;1;2;2;2;1;2;1;3;4;TR3;2420.48992
2023;21594;1;2;2;2;1;1;1;4;2;TR3;2335.479075
2023;21595;1;2;2;1;1;2;1;1;5;TR3;2135.381925
2023;21596;1;2;2;2;1;2;1;4;5;TR3;668.4141286
2023;21598;1;2;2;2;1;1;1;1;2;TR3;2245.430209
2023;21599;1;2;2;2;1;2;2;1;2;TR3;2324.675808
2023;21601;1;2;2;1;1;2;1;3;5;TR3;2514.35207
2023;21603;1;2;1;2;1;2;1;5;6;TR3;3390.586272
2023;21604;1;2;2;2;1;1;1;2;3;TR3;2923.507924
2023;21605;1;2;2;2;1;1;1;3;8;TR3;4178.190355
2023;21606;1;2;1;2;1;1;1;5;8;TR3;3105.526087
2023;21607;1;2;2;2;1;1;1;1;1;TR3;2508.318858
2023;21608;1;2;2;2;1;1;1;4;6;TR3;4205.62409
2023;21609;1;1;1;2;1;1;1;5;6;TR3;4527.615407
2023;21611;1;2;2;2;1;1;1;1;2;TR3;2165.646795
2023;21612;1;2;2;2;1;2;1;2;2;TR3;2335.479075
2023;21613;1;2;1;2;1;1;1;3;4;TR3;2624.319073
2023;21614;1;2;1;2;1;1;1;1;6;TR3;2492.103578
2023;21615;1;2;2;2;1;1;1;3;4;TR3;2650.928501
2023;21616;1;2;2;2;1;2;1;4;1;TR3;2990.825687
2023;21617;1;2;2;2;1;2;1;2;6;TR3;3389.351412
2023;21618;1;2;2;2;1;1;1;1;5;TR3;2694.451384
2023;21619;1;2;2;2;1;2;1;1;1;TR3;3367.864713
2023;21621;1;2;1;1;1;1;1;2;3;TR3;2357.782655
2023;21622;1;2;2;2;1;1;1;4;2;TR3;2316.412614
2023;21623;1;2;2;2;1;1;1;5;2;TR3;1955.971205
2023;21624;1;2;2;2;1;1;1;2;3;TR3;2410.86605
2023;21626;1;2;2;2;1;1;1;1;3;TR3;1957.813223
2023;21627;1;2;2;2;1;2;1;5;2;TR3;2041.705773
2023;21628;1;2;1;2;1;1;1;1;2;TR3;2089.871135
2023;21629;1;2;2;2;1;1;1;3;3;TR3;2688.262644
2023;21631;1;2;2;2;1;2;1;2;2;TR3;3561.706812
2023;21632;1;2;2;2;1;2;1;1;3;TR3;2611.364333
2023;21633;1;2;2;2;1;2;1;1;2;TR3;2552.626372
2023;21637;1;1;1;2;1;2;1;5;5;TR3;2853.179579
2023;21641;1;2;2;2;1;1;1;2;2;TR3;2140.955943
2023;21642;1;2;1;2;1;2;1;1;1;TR3;2446.787049
2023;21644;1;2;1;1;1;1;1;5;3;TR3;2646.225481
2023;21645;1;2;2;2;1;2;1;4;2;TR3;2269.812532
2023;21646;1;2;1;2;1;1;1;1;3;TR3;2834.907512
2023;21647;1;2;2;1;1;2;1;1;3;TR3;1633.731305
2023;21648;1;2;2;2;1;2;1;3;2;TR3;2269.812532
2023;21649;1;2;2;2;1;2;1;2;3;TR3;1978.233702
2023;21651;1;2;2;2;1;1;1;3;3;TR3;1939.74266
2023;21652;1;2;2;2;1;1;1;3;2;TR3;2245.430209
2023;21653;1;2;2;1;1;1;1;5;6;TR3;5444.007396
2023;21654;1;1;2;2;1;1;1;3;4;TR3;2872.257564
2023;21655;1;2;2;2;1;2;1;2;2;TR3;2632.267312
2023;21656;1;2;2;2;1;2;1;4;6;TR3;4403.409082
2023;21657;1;2;2;2;1;2;1;1;2;TR3;2269.812532
2023;21658;1;2;2;2;1;1;1;1;4;TR3;2104.584998
2023;21659;1;2;2;2;1;2;1;4;6;TR3;4628.949697
2023;21661;1;2;2;2;1;2;1;4;3;TR3;2385.350112
2023;21662;1;2;2;2;1;1;1;3;4;TR3;3147.270039
2023;21664;1;2;2;2;1;1;1;1;3;TR3;2923.507924
2023;21665;1;2;2;2;1;2;1;3;2;TR3;2335.479075
2023;21666;1;2;2;2;1;2;1;1;3;TR3;2410.86605
2023;21667;1;2;2;2;1;2;1;1;1;TR3;3062.940355
2023;21668;1;2;2;2;1;1;1;4;1;TR3;2525.443389
2023;21669;1;2;1;2;1;1;1;1;1;TR3;2446.787049
2023;21671;1;2;1;1;1;1;1;4;4;TR3;2372.473913
2023;21672;1;2;2;2;1;1;1;4;3;TR3;2311.990736
2023;21673;1;2;2;2;1;2;1;2;3;TR3;2718.534976
2023;21674;1;2;2;2;1;1;1;3;1;TR3;2446.787049
2023;21675;1;2;1;1;1;1;1;3;4;TR3;2269.135349
2023;21676;1;2;1;2;1;2;1;1;5;TR3;1819.347285
2023;21677;1;2;2;2;1;1;1;1;2;TR3;2140.955943
2023;21678;1;2;1;2;1;2;1;1;4;TR3;2715.072494
2023;21679;1;2;2;2;1;2;1;3;3;TR3;2579.11455
2023;21682;1;2;1;1;1;1;1;3;3;TR3;2580.47183
2023;21684;1;2;2;2;1;1;1;1;1;TR3;2427.252325
2023;21685;1;2;1;2;1;1;1;4;2;TR3;2324.675808
2023;21686;1;2;2;2;1;2;1;1;2;TR3;2245.430209
2023;21687;1;2;2;2;1;1;1;1;1;TR3;2757.355659
2023;21688;1;2;1;2;1;1;1;4;4;TR3;1937.711636
2023;21689;1;1;1;1;1;1;1;5;4;TR3;2212.100593
2023;21691;1;2;2;2;1;2;1;3;4;TR3;2306.073814
2023;21693;1;2;2;2;1;2;1;3;3;TR3;2280.944268
2023;21694;1;2;1;2;1;2;1;1;1;TR3;2608.910392
2023;21695;1;2;2;2;1;2;1;4;3;TR3;2826.842184
2023;21697;1;2;1;2;1;2;1;1;1;TR3;2957.947622
2023;21698;1;2;2;2;1;2;1;1;3;TR3;1504.752416
2023;21699;1;2;2;2;1;2;1;1;3;TR3;2897.202116
2023;21701;1;2;2;1;1;2;1;1;1;TR4;2967.272898
2023;21702;1;2;2;2;1;2;2;1;1;TR4;3051.263178
2023;21704;1;2;2;2;1;2;1;1;2;TR4;2289.967535
2023;21705;1;2;2;2;1;1;1;5;3;TR4;3765.946574
2023;21706;1;2;2;2;1;2;2;3;3;TR4;2432.6627
2023;21708;1;2;2;2;1;2;2;1;1;TR4;3051.263178
2023;21711;1;2;2;2;1;2;2;5;2;TR4;2176.039318
2023;21712;1;2;2;2;1;2;2;5;2;TR4;2520.730916
2023;21713;1;2;2;2;1;2;2;4;2;TR4;2289.967535
2023;21714;1;2;2;2;1;2;2;5;2;TR4;2520.730916
2023;21715;1;2;2;2;1;2;2;4;2;TR4;2520.730916
2023;21716;1;2;2;2;1;2;2;1;1;TR4;3051.263178
2023;21717;1;2;2;2;1;2;2;3;2;TR4;2289.967535
2023;21719;1;2;2;2;1;2;1;3;3;TR4;2869.251605
2023;21721;1;2;1;2;1;1;1;4;4;TR4;1838.668884
2023;21722;1;2;2;1;1;1;1;3;4;TR4;3235.692717
2023;21723;1;2;2;2;1;2;1;1;1;TR4;3261.876651
2023;21724;1;2;2;2;1;2;1;3;1;TR4;3541.415321
2023;21725;1;2;2;2;1;2;1;3;1;TR4;3086.269943
2023;21726;1;1;2;2;1;2;1;4;4;TR4;2706.978933
2023;21727;1;2;1;2;1;2;1;3;3;TR4;2192.391832
2023;21728;1;2;2;2;1;2;1;4;3;TR4;2642.769619
2023;21729;1;2;2;2;1;2;2;1;2;TR4;2584.41862
2023;21731;1;2;2;2;1;2;2;3;2;TR4;2289.967535
2023;21732;1;2;2;2;1;2;1;3;1;TR4;2734.641331
2023;21733;1;2;2;2;1;2;1;3;3;TR4;2585.865994
2023;21735;1;1;1;2;1;2;1;5;1;TR4;3086.269943
2023;21737;1;2;2;2;1;2;2;1;1;TR4;2734.641331
2023;21738;1;2;2;2;1;2;2;2;2;TR4;2289.967535
2023;21739;1;2;2;2;1;2;2;3;2;TR4;2289.967535
2023;21744;1;1;2;1;1;2;1;1;1;TR4;3095.420925
2023;21745;1;2;2;1;1;1;1;1;1;TR4;2967.272898
2023;21748;1;2;2;2;1;2;1;2;4;TR4;2497.73496
2023;21749;1;2;2;2;1;2;1;2;4;TR4;2692.709008
2023;21752;1;2;2;2;1;2;1;2;2;TR4;2520.730916
2023;21753;1;2;2;2;1;2;2;1;1;TR4;3051.263178
2023;21756;1;1;2;2;1;2;1;1;2;TR4;2550.698476
2023;21757;1;2;2;2;1;2;1;3;1;TR4;3086.269943
2023;21758;1;2;2;2;1;2;1;5;4;TR4;3353.644419
2023;21759;1;2;2;2;1;2;1;1;1;TR4;3051.263178
2023;21761;1;2;2;2;1;2;1;5;1;TR4;3538.065336
2023;21762;1;1;1;1;1;2;1;3;2;TR4;2846.741942
2023;21763;1;2;2;1;1;1;1;5;3;TR4;2635.524742
2023;21764;1;2;1;1;1;1;1;5;3;TR4;2635.524742
2023;21765;1;1;1;1;1;1;1;5;2;TR4;3421.041172
2023;21766;1;2;1;2;1;1;1;5;4;TR4;2198.428285
2023;21767;1;1;1;1;1;1;1;5;4;TR4;3144.065766
2023;21768;1;1;1;1;1;1;1;5;3;TR4;3285.170195
2023;21769;1;1;1;1;1;1;1;5;4;TR4;2710.765289
2023;21771;1;2;2;2;2;2;2;1;1;TR4;3038.490367
2023;21772;1;2;2;2;1;2;2;1;1;TR4;3390.29242
2023;21773;1;2;2;2;1;2;2;3;2;TR4;2951.425317
2023;21775;1;2;2;2;1;2;2;2;3;TR4;2898.747156
2023;21776;1;2;1;2;1;2;1;4;3;TR4;3404.889142
2023;21777;1;2;2;2;1;2;1;3;3;TR4;3434.250622
2023;21778;1;2;2;1;1;1;1;2;6;TR4;4628.475609
2023;21779;1;2;2;2;1;2;1;1;2;TR4;2581.230938
2023;21781;1;2;2;2;1;2;1;2;5;TR4;1803.078491
2023;21783;1;2;1;1;1;1;1;4;4;TR4;3249.67798
2023;21784;1;2;2;2;1;2;1;1;3;TR4;2199.957885
2023;21785;1;1;1;2;1;2;1;4;5;TR4;4658.937696
2023;21786;1;2;2;1;1;1;1;2;2;TR4;2575.52782
2023;21787;1;2;2;2;1;1;1;3;4;TR4;4550.63317
2023;21788;1;2;2;2;1;2;1;1;1;TR4;3439.356584
2023;21789;1;2;2;2;1;1;1;1;7;TR4;4778.331977
2023;21791;1;2;1;2;1;1;1;1;1;TR4;4582.930535
2023;21792;1;2;2;2;1;1;1;2;3;TR4;2863.529285
2023;21793;1;2;2;2;1;2;1;1;2;TR4;3061.895541
2023;21794;1;2;2;2;1;2;1;1;1;TR4;3051.263178
2023;21795;1;2;1;2;1;2;1;4;1;TR4;3523.24763
2023;21797;1;2;2;2;1;2;1;1;2;TR4;2413.630261
2023;21798;1;2;2;1;1;2;1;2;3;TR4;2779.809061
2023;21799;1;1;1;2;1;1;1;5;4;TR4;2625.800331
2023;21803;1;2;2;2;1;2;1;5;4;TR5;2818.509346
2023;21804;1;2;2;1;1;1;1;3;4;TR5;2007.690238
2023;21805;1;2;2;2;1;2;1;3;3;TR5;2146.84749
2023;21806;1;2;2;2;1;2;1;1;2;TR5;2002.102542
2023;21807;1;2;2;2;1;2;1;1;2;TR5;2226.13041
2023;21808;1;2;2;2;1;2;1;3;9;TR5;6232.512797
2023;21809;1;2;2;2;1;2;2;1;1;TR5;2494.13289
2023;21812;1;2;2;2;1;2;1;3;4;TR5;1865.017864
2023;21813;1;2;2;2;1;2;2;1;2;TR5;1845.139476
2023;21814;1;2;2;2;1;2;1;1;2;TR5;1845.139476
2023;21817;1;2;2;2;1;2;1;1;2;TR5;1871.842254
2023;21818;1;2;2;2;1;2;1;1;2;TR5;2038.897779
2023;21819;1;2;2;2;1;2;1;1;2;TR5;2025.90442
2023;21821;1;2;1;1;1;1;1;5;2;TR5;2756.501138
2023;21823;1;2;2;2;1;2;1;3;3;TR5;2328.167619
2023;21824;1;1;1;1;1;2;1;5;5;TR5;2174.564093
2023;21825;1;2;1;1;1;1;1;3;5;TR5;1888.791452
2023;21826;1;1;1;1;1;2;1;2;5;TR5;1912.305539
2023;21827;1;2;2;2;1;2;1;3;1;TR5;2850.793263
2023;21829;1;1;2;2;1;2;1;5;5;TR5;2489.127626
2023;21831;1;2;2;2;1;1;1;3;3;TR5;2083.559419
2023;21832;1;2;2;2;1;2;1;3;1;TR5;2486.759493
2023;21833;1;2;2;2;1;2;2;1;1;TR5;2390.877721
2023;21836;1;2;2;2;1;2;1;1;6;TR5;3054.147959
2023;21838;1;1;2;2;1;2;1;4;1;TR5;2390.877721
2023;21839;1;2;1;2;1;2;1;5;1;TR5;2850.793263
2023;21841;1;2;2;2;1;2;1;2;6;TR6;5091.185369
2023;21842;1;2;1;2;1;2;1;3;4;TR6;3579.353464
2023;21843;1;2;2;2;1;2;1;4;2;TR6;2844.571388
2023;21844;1;2;1;2;1;1;1;5;5;TR6;4714.634746
2023;21845;1;2;2;2;1;1;1;5;3;TR6;3292.758727
2023;21846;1;2;2;2;1;2;2;1;1;TR6;3085.963058
2023;21847;1;2;2;2;1;2;1;1;2;TR6;2621.559511
2023;21848;1;2;2;2;1;2;1;3;5;TR6;4224.406095
2023;21849;1;2;1;2;1;2;1;5;3;TR6;3421.929422
2023;21851;1;2;1;2;1;1;1;1;1;TR6;3874.666057
2023;21852;1;2;1;1;1;1;1;4;4;TR6;2938.839187
2023;21853;1;2;2;2;1;2;1;2;2;TR6;3199.794497
2023;21854;1;2;1;1;1;2;1;1;4;TR6;2607.015016
2023;21855;1;2;2;2;1;1;1;4;1;TR6;3582.050239
2023;21857;1;2;1;2;1;2;1;1;3;TR6;3289.990383
2023;21858;1;2;2;2;1;1;1;2;4;TR6;2361.871153
2023;21859;1;2;1;2;1;1;1;3;4;TR6;3693.077441
2023;21861;1;1;1;2;1;1;1;5;4;TR6;3579.353464
2023;21862;1;2;1;2;1;2;1;5;3;TR6;3289.990383
2023;21863;1;2;2;2;1;1;1;5;2;TR6;2584.161637
2023;21864;1;1;1;1;1;1;1;5;4;TR6;3116.37156
2023;21865;1;1;1;2;1;1;1;4;3;TR6;4265.476373
2023;21866;1;2;2;2;1;2;2;2;2;TR6;2584.161637
2023;21867;1;1;2;2;1;1;1;3;2;TR6;2584.161637
2023;21868;1;2;1;2;1;1;1;2;1;TR6;3443.261587
2023;21869;1;1;1;1;1;1;1;5;3;TR6;2420.389406
2023;21871;1;2;1;1;1;1;1;4;4;TR6;3044.074273
2023;21872;1;2;2;2;1;2;2;1;1;TR6;3443.261587
2023;21873;1;2;1;1;1;2;1;5;4;TR6;3648.823974
2023;21874;1;1;1;1;1;2;1;1;5;TR6;3391.753335
2023;21875;1;2;2;2;1;2;1;2;3;TR6;3348.416578
2023;21876;1;2;2;2;1;2;2;1;1;TR6;3443.261587
2023;21877;1;2;1;1;1;1;1;1;4;TR6;2097.386503
2023;21878;1;2;2;2;1;2;2;1;2;TR6;2584.161637
2023;21879;1;2;1;1;1;1;1;2;4;TR6;3096.996317
2023;21881;1;2;2;2;1;2;1;3;2;TR6;2542.904975
2023;21882;1;2;2;2;1;2;1;1;1;TR6;3443.261587
2023;21883;1;2;2;2;1;2;1;1;4;TR6;3349.419824
2023;21884;1;2;2;2;1;2;1;1;1;TR6;3493.092318
2023;21885;1;2;2;2;1;2;1;1;3;TR6;2257.274033
2023;21886;1;2;1;2;1;2;1;2;3;TR6;3643.575858
2023;21887;1;2;2;2;1;2;1;1;2;TR6;2844.571388
2023;21888;1;2;2;2;1;1;1;2;4;TR6;3070.327691
2023;21891;1;1;1;1;1;2;1;1;4;TR6;3753.977405
2023;21892;1;1;1;1;1;1;1;2;5;TR6;2571.901542
2023;21893;1;2;2;2;1;2;1;2;4;TR6;2338.926395
2023;21894;1;2;2;2;1;1;1;5;2;TR6;4250.499347
2023;21895;1;2;2;2;1;2;1;3;3;TR6;3237.86683
2023;21896;1;2;2;2;1;2;2;1;1;TR6;3874.666057
2023;21897;1;2;1;2;1;2;1;4;3;TR6;1831.602783
2023;21898;1;2;2;2;1;2;1;1;4;TR6;5060.073973
2023;21899;1;2;2;2;1;2;1;4;1;TR6;4355.567605
2023;21901;1;2;2;2;1;2;2;1;2;TR6;2837.327231
2023;21902;1;2;2;2;1;2;1;1;5;TR6;3471.70512
2023;21903;1;2;2;2;1;2;1;2;3;TR6;3931.794228
2023;21904;1;2;2;2;1;2;2;1;1;TR6;3493.092318
2023;21905;1;2;2;2;1;2;1;4;3;TR6;3512.807599
2023;21906;1;2;2;2;1;2;2;1;2;TR6;2803.992137
2023;21907;1;2;2;2;1;2;2;1;1;TR6;3493.092318
2023;21908;1;2;1;1;1;2;1;5;3;TR6;2449.017199
2023;21909;1;2;1;2;1;1;1;1;4;TR6;1769.185759
2023;21931;1;2;2;2;1;2;1;1;1;TR7;1594.404265
2023;21932;1;2;2;2;1;2;1;1;2;TR7;1507.695754
2023;21933;1;2;1;1;1;2;1;3;2;TR7;1187.525196
2023;21934;1;2;1;2;1;2;1;5;4;TR7;1747.80912
2023;21935;1;2;2;2;1;2;1;2;4;TR7;1278.415146
2023;21936;1;1;1;2;1;2;1;2;4;TR7;1606.513987
2023;21937;1;2;1;2;1;1;1;2;3;TR7;1188.891831
2023;21938;1;2;2;2;1;2;1;1;2;TR7;1303.52916
2023;21939;1;2;2;2;1;2;1;2;1;TR7;1656.519947
2023;21942;1;2;2;2;1;2;1;4;4;TR7;1704.732326
2023;21943;1;2;2;2;1;2;1;2;1;TR7;2261.639219
2023;21947;1;2;2;2;1;2;1;2;6;TR7;4406.08707
2023;21948;1;2;2;2;1;2;2;1;1;TR7;1993.005332
2023;21949;1;2;2;2;1;2;2;1;2;TR7;1629.41145
2023;21951;1;2;2;1;1;1;1;3;3;TR7;1497.464838
2023;21952;1;2;2;1;1;2;1;3;3;TR7;1543.842743
2023;21953;1;1;2;2;1;2;1;1;2;TR7;1183.591042
2023;21955;1;2;2;2;1;1;1;4;4;TR7;1727.249292
2023;21956;1;2;2;2;1;2;1;1;1;TR7;1594.404265
2023;21957;1;1;2;2;1;2;1;3;2;TR7;1299.545295
2023;21959;1;2;2;1;1;2;1;4;4;TR7;1390.807395
2023;21961;1;2;1;1;1;2;1;4;4;TR7;2265.96507
2023;21962;1;2;2;2;1;2;2;1;1;TR7;3017.165081
2023;21963;1;1;2;1;1;2;1;2;1;TR7;3070.743799
2023;21965;1;1;2;2;1;2;1;3;4;TR7;2677.523312
2023;21966;1;1;2;1;1;2;1;3;3;TR7;1951.962248
2023;21967;1;2;2;2;1;2;1;4;3;TR7;2672.12509
2023;21971;1;2;2;2;1;2;1;2;4;TR7;1514.447559
2023;21972;1;2;2;2;1;2;1;1;2;TR7;1235.94086
2023;21973;1;2;2;1;1;2;1;1;1;TR7;1758.128711
2023;21974;1;2;1;2;1;2;1;4;2;TR7;1356.674331
2023;21975;1;2;2;2;1;2;1;3;2;TR7;1315.101158
2023;21976;1;1;1;1;1;2;1;5;2;TR7;1777.294443
2023;21977;1;2;2;2;2;2;2;1;1;TR7;1771.560295
2023;21978;1;2;1;2;1;2;1;3;4;TR7;1478.549445
2023;21981;1;2;2;2;1;2;1;3;5;TR7;1670.306075
2023;21982;1;2;2;2;1;2;1;1;3;TR7;1777.297536
2023;21983;1;2;2;2;1;2;1;1;2;TR7;1790.692355
2023;21984;1;2;2;2;1;2;1;4;9;TR7;2736.276059
2023;21986;1;2;2;2;1;2;1;1;4;TR7;1774.910826
2023;21987;1;2;2;2;1;2;1;2;2;TR7;1867.432528
2023;21988;1;2;2;2;1;2;1;2;6;TR7;2459.039834
2023;21989;1;2;2;2;1;2;2;1;1;TR7;1594.404265
2023;21991;1;2;1;2;1;2;1;4;2;TR7;1303.52916
2023;21992;1;2;2;2;1;2;1;1;1;TR7;1656.519947
2023;21994;1;2;2;2;1;2;1;3;2;TR7;1303.52916
2023;21996;1;2;2;2;1;1;1;3;1;TR7;1809.311375
2023;21997;1;2;2;2;1;2;1;1;2;TR7;1187.525196
2023;21999;1;2;1;1;1;1;1;5;3;TR7;1171.177349
2023;22001;1;2;2;1;1;2;1;4;4;TR7;1694.129062
2023;22002;1;2;2;2;1;2;1;4;6;TR7;1791.554801
2023;22003;1;2;2;2;1;2;1;3;4;TR7;1283.881715
2023;22005;1;2;1;2;1;2;1;5;3;TR7;2032.957299
2023;22007;1;2;2;2;1;2;1;4;8;TR7;2000.714364
2023;22008;1;2;2;2;1;2;1;4;5;TR7;2616.775324
2023;22011;1;2;2;2;1;2;1;3;3;TR7;1543.524697
2023;22012;1;2;2;2;1;2;2;1;2;TR7;1112.346774
2023;22013;1;2;2;2;1;2;1;1;3;TR7;1627.020029
2023;22014;1;2;2;2;1;2;1;1;5;TR7;1350.218819
2023;22015;1;2;2;2;1;2;1;1;5;TR7;2468.028958
2023;22016;1;2;2;2;1;2;1;1;3;TR7;1545.907526
2023;22017;1;2;2;2;1;2;1;3;3;TR7;1420.981513
2023;22018;1;2;2;2;1;2;1;1;2;TR7;1311.846516
2023;22019;1;2;2;2;1;2;1;1;2;TR7;1507.695754
