BULTEN_NO,BT_BILG_MASAUSTU,BT_BILG_DIZUSTU,BT_TABLET,BT_TEL_CEP,BT_DIGER_CIHAZ,SON_KULLANIM_ETICARET,YAS,hane_aylik_gelir_grp_5,E_TICARET_YAPTI_MI
13254,1,2,1,1,1,90.0,49,5,0
13255,1,2,1,1,1,90.0,50,4,0
13255,1,2,1,1,1,90.0,44,4,0
13256,1,2,2,1,1,90.0,49,5,0
13256,1,2,2,1,1,2.0,49,5,1
13256,1,2,2,1,1,1.0,20,5,1
13257,2,1,2,1,1,1.0,27,5,1
13257,2,1,2,1,1,1.0,26,5,1
13258,2,2,2,1,2,3.0,39,4,1
13258,2,2,2,1,2,90.0,35,4,0
13259,1,1,2,1,1,1.0,43,5,1
13259,1,1,2,1,1,2.0,39,5,1
13259,1,1,2,1,1,1.0,20,5,1
13259,1,1,2,1,1,90.0,16,5,0
132510,1,2,2,1,1,1.0,42,3,1
132510,1,2,2,1,1,1.0,36,3,1
13261,2,1,1,1,1,90.0,58,4,0
13261,2,1,1,1,1,1.0,33,4,1
13261,2,1,1,1,1,90.0,57,4,0
13263,2,1,2,1,1,1.0,46,5,1
13263,2,1,2,1,1,1.0,46,5,1
13264,2,1,1,1,1,2.0,57,5,1
13264,2,1,1,1,1,1.0,49,5,1
13264,2,1,1,1,1,1.0,22,5,1
13265,1,2,1,1,1,1.0,40,5,1
13265,1,2,1,1,1,1.0,37,5,1
13266,2,1,1,1,1,1.0,48,5,1
13266,2,1,1,1,1,1.0,17,5,1
13266,2,1,1,1,1,1.0,45,5,1
13267,2,1,1,1,1,1.0,40,4,1
13267,2,1,1,1,1,2.0,36,4,1
13268,2,2,1,1,1,1.0,46,5,1
13269,2,2,2,1,1,1.0,38,4,1
13269,2,2,2,1,1,3.0,34,4,1
132610,2,2,2,1,2,90.0,41,3,0
13271,2,1,1,1,1,1.0,36,3,1
13271,2,1,1,1,1,1.0,35,3,1
13272,2,1,2,1,1,1.0,35,5,1
13272,2,1,2,1,1,1.0,35,5,1
13273,2,1,1,1,1,1.0,41,5,1
13273,2,1,1,1,1,1.0,36,5,1
13274,2,1,2,1,2,1.0,43,3,1
13275,2,1,1,1,1,1.0,33,5,1
13275,2,1,1,1,1,1.0,33,5,1
13276,1,2,2,1,2,2.0,46,5,1
13276,1,2,2,1,2,1.0,44,5,1
13277,2,1,1,1,2,1.0,35,5,1
13277,2,1,1,1,2,1.0,35,5,1
13278,2,1,1,1,1,2.0,47,5,1
13278,2,1,1,1,1,1.0,40,5,1
13279,1,1,1,1,1,1.0,33,5,1
13279,1,1,1,1,1,1.0,31,5,1
132710,2,1,2,1,2,1.0,50,5,1
132710,2,1,2,1,2,1.0,20,5,1
13281,1,1,2,1,2,3.0,24,4,1
13281,1,1,2,1,2,90.0,59,4,0
13282,1,1,2,1,1,90.0,56,4,0
13282,1,1,2,1,1,90.0,20,4,0
13282,1,1,2,1,1,90.0,16,4,0
13282,1,1,2,1,1,90.0,25,4,0
13282,1,1,2,1,1,90.0,18,4,0
13282,1,1,2,1,1,90.0,50,4,0
13283,2,2,2,1,2,90.0,69,2,0
13284,2,2,2,1,1,90.0,28,3,0
13285,1,1,1,1,1,2.0,61,3,1
13285,1,1,1,1,1,2.0,21,3,1
13285,1,1,1,1,1,2.0,34,3,1
13286,2,2,1,1,2,90.0,47,4,0
13286,2,2,1,1,2,2.0,19,4,1
13286,2,2,1,1,2,1.0,21,4,1
13286,2,2,1,1,2,90.0,42,4,0
13287,2,2,2,1,1,90.0,45,3,0
13287,2,2,2,1,1,1.0,22,3,1
13287,2,2,2,1,1,90.0,17,3,0
13289,2,1,2,1,1,1.0,29,5,1
13289,2,1,2,1,1,90.0,33,5,0
132810,2,1,1,1,1,1.0,46,5,1
132810,2,1,1,1,1,1.0,18,5,1
132810,2,1,1,1,1,90.0,45,5,0
13291,2,2,2,1,2,90.0,65,2,0
13291,2,2,2,1,2,90.0,61,2,0
13292,1,2,2,1,2,1.0,37,3,1
13292,1,2,2,1,2,90.0,59,3,0
13293,2,1,2,1,2,1.0,22,1,1
13293,2,1,2,1,2,1.0,22,1,1
13294,1,1,2,1,2,90.0,56,5,0
13294,1,1,2,1,2,90.0,52,5,0
13294,1,1,2,1,2,1.0,31,5,1
13294,1,1,2,1,2,1.0,27,5,1
13295,1,1,2,1,2,1.0,34,1,1
13296,2,2,2,1,2,90.0,60,3,0
13296,2,2,2,1,2,90.0,53,3,0
13296,2,2,2,1,2,1.0,28,3,1
13298,2,1,2,1,2,90.0,43,2,0
13298,2,1,2,1,2,1.0,18,2,1
13298,2,1,2,1,2,1.0,21,2,1
132910,2,2,2,1,2,90.0,66,2,0
132910,2,2,2,1,2,90.0,64,2,0
13301,1,1,1,1,1,1.0,42,5,1
13301,1,1,1,1,1,1.0,36,5,1
13302,1,2,2,1,2,1.0,38,3,1
13302,1,2,2,1,2,90.0,36,3,0
13303,2,1,2,1,1,1.0,34,3,1
13303,2,1,2,1,1,1.0,33,3,1
13304,2,2,1,1,2,90.0,45,3,0
13304,2,2,1,1,2,1.0,42,3,1
13304,2,2,1,1,2,90.0,16,3,0
13305,2,1,2,1,1,1.0,54,4,1
13305,2,1,2,1,1,1.0,17,4,1
13305,2,1,2,1,1,90.0,51,4,0
13306,2,1,1,1,1,1.0,38,5,1
13306,2,1,1,1,1,1.0,38,5,1
13307,2,1,2,1,1,1.0,43,5,1
13307,2,1,2,1,1,1.0,41,5,1
13308,2,2,1,1,2,90.0,23,2,0
13308,2,2,1,1,2,90.0,45,2,0
13308,2,2,1,1,2,1.0,47,2,1
13309,2,2,2,1,2,90.0,72,4,0
133010,2,2,2,1,1,1.0,45,5,1
133010,2,2,2,1,1,1.0,34,5,1
13311,2,2,2,1,2,90.0,52,3,0
13311,2,2,2,1,2,1.0,43,3,1
13312,2,1,2,1,2,1.0,36,5,1
13312,2,1,2,1,2,90.0,34,5,0
13313,1,2,2,1,2,1.0,36,4,1
13313,1,2,2,1,2,90.0,47,4,0
13313,1,2,2,1,2,90.0,42,4,0
13313,1,2,2,1,2,1.0,16,4,1
13314,2,1,1,1,2,90.0,38,3,0
13314,2,1,1,1,2,1.0,32,3,1
13315,2,2,2,1,2,1.0,53,2,1
13315,2,2,2,1,2,1.0,41,2,1
13316,1,2,2,1,2,90.0,53,4,0
13316,1,2,2,1,2,90.0,17,4,0
13316,1,2,2,1,2,90.0,47,4,0
13317,2,2,2,1,2,1.0,42,2,1
13318,2,1,2,1,2,90.0,50,1,0
13318,2,1,2,1,2,90.0,16,1,0
13319,2,1,2,1,2,1.0,48,4,1
13319,2,1,2,1,2,90.0,40,4,0
133110,2,1,2,1,2,90.0,65,2,0
13321,2,1,2,1,1,1.0,25,3,1
13322,1,1,2,1,1,1.0,41,5,1
13322,1,1,2,1,1,2.0,16,5,1
13322,1,1,2,1,1,1.0,44,5,1
13323,2,2,2,1,1,3.0,23,3,1
13324,2,2,2,1,1,90.0,51,1,0
13325,1,1,2,1,2,2.0,59,3,1
13325,1,1,2,1,2,90.0,51,3,0
13326,2,2,2,1,2,90.0,55,2,0
13326,2,2,2,1,2,2.0,34,2,1
13326,2,2,2,1,2,90.0,30,2,0
13327,2,2,2,1,2,90.0,64,1,0
13328,2,2,2,1,1,1.0,66,4,1
13328,2,2,2,1,1,90.0,63,4,0
13329,2,2,2,1,2,90.0,65,3,0
133210,2,2,2,1,1,90.0,43,1,0
133210,2,2,2,1,1,90.0,17,1,0
133210,2,2,2,1,1,90.0,41,1,0
13331,2,1,2,1,1,2.0,58,3,1
13331,2,1,2,1,1,2.0,55,3,1
13331,2,1,2,1,1,1.0,21,3,1
13332,2,2,2,1,1,1.0,29,2,1
13333,2,2,2,1,1,90.0,62,3,0
13333,2,2,2,1,1,90.0,58,3,0
13334,2,1,2,1,1,90.0,50,3,0
13334,2,1,2,1,1,1.0,22,3,1
13334,2,1,2,1,1,90.0,48,3,0
13334,2,1,2,1,1,1.0,20,3,1
13336,1,2,2,1,1,90.0,41,1,0
13337,2,2,2,1,1,1.0,33,3,1
13337,2,2,2,1,1,1.0,29,3,1
13338,2,2,2,1,2,2.0,55,3,1
13339,2,1,2,1,1,90.0,46,3,0
133310,2,2,2,1,1,1.0,31,3,1
133310,2,2,2,1,1,2.0,31,3,1
13341,2,2,2,1,2,1.0,47,3,1
13342,2,2,2,1,2,1.0,33,4,1
13342,2,2,2,1,2,1.0,30,4,1
13343,2,2,2,1,2,90.0,20,4,0
13343,2,2,2,1,2,90.0,24,4,0
13344,2,2,2,1,2,1.0,31,2,1
13344,2,2,2,1,2,1.0,25,2,1
13345,2,2,1,1,2,90.0,45,4,0
13345,2,2,1,1,2,1.0,19,4,1
13345,2,2,1,1,2,90.0,17,4,0
13345,2,2,1,1,2,90.0,37,4,0
13346,2,2,2,1,2,1.0,26,2,1
13346,2,2,2,1,2,1.0,25,2,1
13347,2,2,2,1,2,90.0,73,4,0
13347,2,2,2,1,2,1.0,72,4,1
13348,2,1,2,1,2,90.0,63,1,0
13348,2,1,2,1,2,90.0,63,1,0
13348,2,1,2,1,2,90.0,39,1,0
133410,2,2,2,1,2,90.0,44,2,0
13351,2,1,2,1,2,90.0,38,4,0
13351,2,1,2,1,2,90.0,28,4,0
13352,2,2,2,1,1,90.0,52,3,0
13352,2,2,2,1,1,90.0,49,3,0
13353,2,2,2,1,1,1.0,39,3,1
13353,2,2,2,1,1,1.0,17,3,1
13354,2,1,1,1,1,90.0,43,3,0
13354,2,1,1,1,1,90.0,42,3,0
13355,2,1,2,1,2,90.0,52,4,0
13355,2,1,2,1,2,1.0,17,4,1
13355,2,1,2,1,2,90.0,26,4,0
13355,2,1,2,1,2,90.0,49,4,0
13356,2,1,2,1,2,2.0,35,2,1
13356,2,1,2,1,2,2.0,29,2,1
13357,2,1,2,1,2,90.0,45,3,0
13357,2,1,2,1,2,90.0,16,3,0
13357,2,1,2,1,2,90.0,41,3,0
13358,2,1,1,1,1,90.0,51,4,0
13358,2,1,1,1,1,90.0,43,4,0
13358,2,1,1,1,1,1.0,23,4,1
13358,2,1,1,1,1,90.0,18,4,0
13359,2,2,2,1,1,2.0,41,4,1
13359,2,2,2,1,1,2.0,35,4,1
133510,2,2,2,1,1,90.0,44,4,0
133510,2,2,2,1,1,90.0,37,4,0
13361,2,2,2,1,1,90.0,41,4,0
13362,2,1,2,1,1,90.0,42,5,0
13362,2,1,2,1,1,2.0,16,5,1
13362,2,1,2,1,1,90.0,41,5,0
13362,2,1,2,1,1,1.0,17,5,1
13363,2,1,1,1,2,90.0,41,4,0
13363,2,1,1,1,2,3.0,34,4,1
13364,2,1,2,1,1,1.0,25,5,1
13364,2,1,2,1,1,1.0,24,5,1
13365,2,2,2,1,1,90.0,49,2,0
13365,2,2,2,1,1,90.0,45,2,0
13366,2,2,2,1,2,90.0,50,3,0
13366,2,2,2,1,2,1.0,19,3,1
13366,2,2,2,1,2,1.0,24,3,1
13367,2,2,2,1,2,90.0,58,1,0
13367,2,2,2,1,2,90.0,59,1,0
13368,2,2,1,1,2,1.0,30,2,1
13369,2,1,1,1,1,1.0,47,5,1
13369,2,1,1,1,1,90.0,45,5,0
133610,1,1,2,1,2,1.0,43,5,1
13371,1,1,2,1,1,2.0,61,4,1
13371,1,1,2,1,1,2.0,58,4,1
13372,2,2,2,1,2,1.0,28,3,1
13372,2,2,2,1,2,1.0,28,3,1
13373,1,2,2,1,2,90.0,50,4,0
13373,1,2,2,1,2,1.0,19,4,1
13373,1,2,2,1,2,1.0,25,4,1
13374,2,2,2,1,2,90.0,52,3,0
13377,2,1,2,1,1,1.0,32,5,1
13377,2,1,2,1,1,1.0,28,5,1
13378,2,1,1,1,2,90.0,57,4,0
13378,2,1,1,1,2,1.0,34,4,1
13378,2,1,1,1,2,1.0,36,4,1
13379,1,1,1,1,2,90.0,49,5,0
13379,1,1,1,1,2,1.0,17,5,1
13379,1,1,1,1,2,1.0,45,5,1
133710,1,1,1,1,2,1.0,41,5,1
133710,1,1,1,1,2,90.0,60,5,0
13381,1,2,2,1,1,90.0,49,4,0
13381,1,2,2,1,1,1.0,25,4,1
13381,1,2,2,1,1,1.0,27,4,1
13382,2,2,2,1,2,3.0,31,3,1
13383,2,2,2,1,2,90.0,65,1,0
13384,1,2,2,1,1,2.0,66,4,1
13384,1,2,2,1,1,90.0,60,4,0
13385,2,2,1,1,1,2.0,40,4,1
13385,2,2,1,1,1,2.0,17,4,1
13385,2,2,1,1,1,90.0,37,4,0
13386,2,2,2,1,1,1.0,27,2,1
13386,2,2,2,1,1,90.0,21,2,0
13387,1,1,2,1,1,90.0,63,5,0
13387,1,1,2,1,1,90.0,59,5,0
13387,1,1,2,1,1,1.0,26,5,1
13388,2,1,2,1,1,90.0,52,4,0
13388,2,1,2,1,1,1.0,50,4,1
13388,2,1,2,1,1,1.0,19,4,1
13389,2,2,2,1,1,90.0,61,2,0
13389,2,2,2,1,1,90.0,58,2,0
133810,2,1,2,1,1,90.0,60,2,0
133810,2,1,2,1,1,2.0,27,2,1
13391,2,2,2,1,2,3.0,28,2,1
13392,2,1,1,1,2,90.0,42,4,0
13392,2,1,1,1,2,1.0,16,4,1
13392,2,1,1,1,2,1.0,38,4,1
13393,1,2,2,1,1,1.0,19,4,1
13393,1,2,2,1,1,2.0,21,4,1
13393,1,2,2,1,1,90.0,47,4,0
13393,1,2,2,1,1,90.0,47,4,0
13394,2,2,2,1,1,2.0,44,3,1
13394,2,2,2,1,1,3.0,19,3,1
13394,2,2,2,1,1,1.0,22,3,1
13396,2,2,2,1,1,90.0,32,4,0
13397,2,2,1,1,2,90.0,37,4,0
13397,2,2,1,1,2,90.0,34,4,0
13398,1,2,2,1,2,90.0,43,4,0
13398,1,2,2,1,2,1.0,37,4,1
13398,1,2,2,1,2,1.0,16,4,1
13399,2,1,2,1,1,90.0,53,4,0
13399,2,1,2,1,1,90.0,44,4,0
13399,2,1,2,1,1,1.0,31,4,1
133910,2,2,2,1,2,2.0,46,3,1
13401,2,2,1,1,2,2.0,40,4,1
13401,2,2,1,1,2,2.0,36,4,1
13402,2,2,2,1,2,90.0,73,1,0
13403,2,2,1,1,1,2.0,52,4,1
13403,2,2,1,1,1,2.0,49,4,1
13405,1,1,2,1,2,90.0,69,2,0
13405,1,1,2,1,2,90.0,33,2,0
13405,1,1,2,1,2,90.0,59,2,0
13406,2,1,2,1,2,90.0,65,1,0
13407,2,1,1,1,2,1.0,18,4,1
13409,2,2,2,1,2,2.0,41,4,1
134010,2,1,1,1,2,90.0,50,2,0
134010,2,1,1,1,2,2.0,48,2,1
134010,2,1,1,1,2,2.0,17,2,1
13411,1,2,2,1,2,2.0,23,3,1
13411,1,2,2,1,2,1.0,18,3,1
13412,1,2,2,1,2,1.0,16,5,1
13412,1,2,2,1,2,2.0,46,5,1
13412,1,2,2,1,2,90.0,51,5,0
13413,2,2,2,1,1,1.0,48,4,1
13413,2,2,2,1,1,1.0,21,4,1
13413,2,2,2,1,1,1.0,43,4,1
13414,2,2,2,1,2,90.0,63,3,0
13414,2,2,2,1,2,90.0,59,3,0
13415,2,2,2,1,2,1.0,32,3,1
13415,2,2,2,1,2,1.0,31,3,1
13416,2,2,2,1,1,90.0,70,3,0
13417,2,1,2,1,2,90.0,42,5,0
13417,2,1,2,1,2,1.0,19,5,1
13417,2,1,2,1,2,2.0,40,5,1
13419,1,2,2,1,1,90.0,41,5,0
13419,1,2,2,1,1,90.0,41,5,0
13419,1,2,2,1,1,1.0,17,5,1
134110,2,1,1,1,1,90.0,49,5,0
134110,2,1,1,1,1,1.0,25,5,1
134110,2,1,1,1,1,90.0,47,5,0
134110,2,1,1,1,1,1.0,21,5,1
13423,2,2,2,1,1,90.0,55,5,0
13423,2,2,2,1,1,90.0,53,5,0
13424,2,1,1,1,1,1.0,35,5,1
13424,2,1,1,1,1,1.0,30,5,1
13425,2,1,1,1,1,90.0,72,5,0
13425,2,1,1,1,1,90.0,70,5,0
13425,2,1,1,1,1,90.0,17,5,0
13425,2,1,1,1,1,1.0,46,5,1
13425,2,1,1,1,1,1.0,42,5,1
13426,1,1,1,1,1,1.0,46,5,1
13426,1,1,1,1,1,1.0,42,5,1
13427,2,2,2,1,1,1.0,38,5,1
13427,2,2,2,1,1,1.0,36,5,1
13429,2,1,2,1,1,1.0,49,3,1
13429,2,1,2,1,1,1.0,43,3,1
134210,1,1,1,1,1,1.0,45,5,1
134210,1,1,1,1,1,1.0,45,5,1
134210,1,1,1,1,1,1.0,18,5,1
13431,2,2,1,1,2,90.0,45,5,0
13431,2,2,1,1,2,1.0,38,5,1
13432,1,2,2,1,1,90.0,61,5,0
13432,1,2,2,1,1,90.0,55,5,0
13432,1,2,2,1,1,1.0,31,5,1
13432,1,2,2,1,1,2.0,37,5,1
13433,1,2,2,1,1,1.0,53,5,1
13433,1,2,2,1,1,1.0,26,5,1
13433,1,2,2,1,1,90.0,49,5,0
13434,2,1,1,1,1,1.0,34,4,1
13434,2,1,1,1,1,1.0,34,4,1
13435,2,1,2,1,2,1.0,33,2,1
13436,2,2,2,1,2,90.0,68,1,0
13437,2,2,2,1,1,2.0,47,4,1
13437,2,2,2,1,1,90.0,43,4,0
13437,2,2,2,1,1,90.0,23,4,0
13438,1,2,1,1,1,1.0,45,4,1
13438,1,2,1,1,1,1.0,42,4,1
13439,2,1,2,1,2,1.0,41,3,1
13439,2,1,2,1,2,1.0,37,3,1
134310,2,2,2,1,1,1.0,36,3,1
134310,2,2,2,1,1,1.0,32,3,1
13441,2,2,2,1,2,1.0,36,3,1
13442,1,2,2,1,2,2.0,45,1,1
13443,1,2,1,1,1,90.0,44,5,0
13443,1,2,1,1,1,1.0,41,5,1
13444,2,2,2,1,1,1.0,31,3,1
13444,2,2,2,1,1,1.0,29,3,1
13445,2,2,1,1,2,2.0,43,3,1
13445,2,2,1,1,2,90.0,39,3,0
13446,2,2,2,1,2,1.0,30,4,1
13446,2,2,2,1,2,1.0,28,4,1
13447,2,2,1,1,1,1.0,30,3,1
13448,2,1,2,1,1,1.0,38,4,1
13449,1,1,2,1,1,1.0,50,2,1
134410,1,2,2,1,2,1.0,52,2,1
134410,1,2,2,1,2,1.0,19,2,1
13451,2,2,2,1,1,90.0,45,3,0
13451,2,2,2,1,1,1.0,22,3,1
13451,2,2,2,1,1,1.0,20,3,1
13452,2,2,2,1,1,90.0,52,5,0
13452,2,2,2,1,1,90.0,26,5,0
13453,2,1,2,1,1,2.0,42,4,1
13453,2,1,2,1,1,1.0,38,4,1
13454,2,2,2,1,2,90.0,65,1,0
13455,2,1,1,1,1,1.0,30,3,1
13455,2,1,1,1,1,2.0,26,3,1
13456,1,1,2,1,2,1.0,42,4,1
13456,1,1,2,1,2,90.0,41,4,0
13456,1,1,2,1,2,1.0,19,4,1
13457,2,1,1,1,2,90.0,54,4,0
13457,2,1,1,1,2,1.0,26,4,1
13457,2,1,1,1,2,1.0,31,4,1
13457,2,1,1,1,2,1.0,25,4,1
13458,2,2,2,1,1,2.0,55,4,1
13459,2,1,2,1,2,90.0,44,5,0
13459,2,1,2,1,2,1.0,35,5,1
13459,2,1,2,1,2,1.0,17,5,1
134510,1,1,2,1,1,90.0,47,4,0
134510,1,1,2,1,1,1.0,17,4,1
134510,1,1,2,1,1,90.0,40,4,0
13461,2,2,2,1,1,90.0,37,3,0
13462,2,2,2,1,1,90.0,68,2,0
13463,2,1,2,1,1,90.0,39,3,0
13463,2,1,2,1,1,90.0,35,3,0
13464,2,2,2,1,1,90.0,16,3,0
13466,2,1,2,1,1,90.0,41,3,0
13466,2,1,2,1,1,90.0,18,3,0
13466,2,1,2,1,1,90.0,16,3,0
13466,2,1,2,1,1,90.0,38,3,0
13467,2,2,2,1,1,1.0,24,2,1
13467,2,2,2,1,1,1.0,22,2,1
13468,2,2,2,1,2,90.0,55,2,0
13468,2,2,2,1,2,90.0,51,2,0
13469,2,1,2,1,1,90.0,43,3,0
13469,2,1,2,1,1,90.0,37,3,0
134610,2,2,1,1,1,90.0,40,3,0
134610,2,2,1,1,1,90.0,38,3,0
13472,2,2,2,1,2,90.0,49,2,0
13473,2,2,2,1,2,90.0,68,2,0
13473,2,2,2,1,2,90.0,66,2,0
13475,2,2,2,1,2,90.0,63,4,0
13475,2,2,2,1,2,90.0,56,4,0
13479,1,2,2,1,2,1.0,40,4,1
13479,1,2,2,1,2,1.0,36,4,1
134710,2,2,2,1,1,90.0,58,2,0
134710,2,2,2,1,1,90.0,56,2,0
13483,2,1,2,1,2,1.0,24,1,1
13484,1,1,2,1,1,1.0,61,2,1
13485,2,2,2,1,2,90.0,32,4,0
13485,2,2,2,1,2,1.0,30,4,1
13487,2,2,2,1,2,1.0,23,3,1
13488,2,2,1,1,1,90.0,46,3,0
13488,2,2,1,1,1,90.0,48,3,0
13488,2,2,1,1,1,1.0,19,3,1
13491,2,1,2,1,2,1.0,26,3,1
13492,2,2,2,1,2,90.0,50,4,0
13492,2,2,2,1,2,90.0,49,4,0
13494,2,1,1,1,1,90.0,58,4,0
13494,2,1,1,1,1,1.0,27,4,1
13494,2,1,1,1,1,90.0,53,4,0
13496,1,2,2,1,1,1.0,26,4,1
13498,2,2,1,1,1,1.0,35,2,1
13498,2,2,1,1,1,1.0,32,2,1
13499,2,2,2,1,2,90.0,57,1,0
134910,1,2,1,1,1,1.0,59,3,1
134910,1,2,1,1,1,90.0,54,3,0
13501,2,1,1,1,1,3.0,27,3,1
13501,2,1,1,1,1,90.0,19,3,0
13502,2,1,2,1,1,90.0,52,5,0
13502,2,1,2,1,1,90.0,49,5,0
13502,2,1,2,1,1,1.0,22,5,1
13502,2,1,2,1,1,90.0,26,5,0
13503,2,1,1,1,1,1.0,37,5,1
13503,2,1,1,1,1,1.0,36,5,1
13504,2,2,2,1,2,90.0,70,2,0
13504,2,2,2,1,2,2.0,48,2,1
13505,2,1,1,1,1,90.0,52,4,0
13505,2,1,1,1,1,1.0,17,4,1
13505,2,1,1,1,1,1.0,46,4,1
13506,2,2,2,1,1,90.0,70,3,0
13507,2,1,2,1,2,90.0,48,5,0
13508,1,2,2,1,1,90.0,63,4,0
13508,1,2,2,1,1,2.0,32,4,1
13508,1,2,2,1,1,90.0,54,4,0
13509,2,1,2,1,1,1.0,24,2,1
135010,2,2,2,1,1,90.0,63,2,0
13511,2,1,2,1,2,1.0,54,5,1
13511,2,1,2,1,2,1.0,48,5,1
13512,1,2,2,1,2,1.0,45,5,1
13513,2,1,2,1,2,1.0,43,4,1
13513,2,1,2,1,2,1.0,35,4,1
13514,1,2,1,1,1,1.0,40,4,1
13514,1,2,1,1,1,2.0,36,4,1
13515,1,2,1,1,1,90.0,45,3,0
13515,1,2,1,1,1,90.0,43,3,0
13516,1,2,2,1,1,2.0,45,4,1
13516,1,2,2,1,1,90.0,43,4,0
13516,1,2,2,1,1,1.0,18,4,1
13517,1,1,2,1,2,90.0,56,4,0
13517,1,1,2,1,2,1.0,28,4,1
13517,1,1,2,1,2,1.0,17,4,1
13517,1,1,2,1,2,1.0,51,4,1
13518,2,1,1,1,1,1.0,45,5,1
13518,2,1,1,1,1,1.0,44,5,1
13518,2,1,1,1,1,1.0,18,5,1
13519,2,2,1,1,1,1.0,58,3,1
135110,2,1,2,1,1,90.0,46,5,0
135110,2,1,2,1,1,1.0,24,5,1
135110,2,1,2,1,1,1.0,44,5,1
135110,2,1,2,1,1,1.0,52,5,1
13521,2,2,2,1,2,90.0,66,3,0
13521,2,2,2,1,2,90.0,49,3,0
13523,1,1,1,1,1,90.0,47,4,0
13523,1,1,1,1,1,90.0,45,4,0
13523,1,1,1,1,1,1.0,18,4,1
13524,2,1,2,1,2,1.0,28,3,1
13524,2,1,2,1,2,1.0,28,3,1
13525,1,2,2,1,1,90.0,64,1,0
13525,1,2,2,1,1,1.0,20,1,1
13525,1,2,2,1,1,90.0,57,1,0
13526,1,2,2,1,1,1.0,54,3,1
13526,1,2,2,1,1,1.0,17,3,1
13526,1,2,2,1,1,90.0,51,3,0
13527,2,1,1,1,1,1.0,47,5,1
13527,2,1,1,1,1,1.0,46,5,1
13528,2,1,1,1,1,1.0,38,5,1
13528,2,1,1,1,1,1.0,34,5,1
13529,2,1,1,1,1,1.0,31,3,1
13529,2,1,1,1,1,1.0,31,3,1
135210,2,1,2,1,1,2.0,52,4,1
135210,2,1,2,1,1,1.0,44,4,1
135210,2,1,2,1,1,1.0,33,4,1
13531,2,2,2,1,2,90.0,59,1,0
13531,2,2,2,1,2,1.0,19,1,1
13533,2,1,1,1,1,1.0,45,4,1
13533,2,1,1,1,1,1.0,18,4,1
13533,2,1,1,1,1,90.0,43,4,0
13533,2,1,1,1,1,1.0,21,4,1
13534,2,2,2,1,2,2.0,30,3,1
13534,2,2,2,1,2,2.0,25,3,1
13535,2,2,1,1,2,1.0,43,5,1
13535,2,2,1,1,2,1.0,33,5,1
13536,2,1,2,1,1,90.0,42,3,0
13536,2,1,2,1,1,90.0,41,3,0
13536,2,1,2,1,1,90.0,22,3,0
13537,2,1,1,1,1,1.0,35,4,1
13537,2,1,1,1,1,1.0,33,4,1
13538,1,2,2,1,1,1.0,47,4,1
13538,1,2,2,1,1,1.0,19,4,1
13538,1,2,2,1,1,90.0,45,4,0
13539,2,2,2,1,1,90.0,47,4,0
13539,2,2,2,1,1,90.0,17,4,0
13539,2,2,2,1,1,90.0,43,4,0
13539,2,2,2,1,1,90.0,16,4,0
135310,2,1,2,1,1,90.0,47,3,0
135310,2,1,2,1,1,90.0,45,3,0
13541,2,2,2,1,1,1.0,61,4,1
13541,2,2,2,1,1,1.0,53,4,1
13542,2,1,2,1,2,1.0,46,4,1
13542,2,1,2,1,2,90.0,16,4,0
13542,2,1,2,1,2,1.0,45,4,1
13543,1,2,2,1,2,90.0,74,3,0
13543,1,2,2,1,2,90.0,69,3,0
13544,2,1,2,1,2,2.0,54,3,1
13544,2,1,2,1,2,1.0,27,3,1
13544,2,1,2,1,2,1.0,52,3,1
13545,2,1,1,1,2,1.0,33,5,1
13546,2,1,2,1,2,1.0,27,3,1
13547,2,1,2,1,2,1.0,27,3,1
13548,2,2,2,1,2,90.0,43,2,0
13548,2,2,2,1,2,2.0,36,2,1
13549,2,1,2,1,2,1.0,36,3,1
135410,2,2,2,1,2,2.0,51,3,1
13551,2,2,2,1,1,90.0,63,2,0
13551,2,2,2,1,1,90.0,59,2,0
13552,2,2,2,1,1,90.0,40,4,0
13552,2,2,2,1,1,90.0,21,4,0
13553,2,1,2,1,1,90.0,69,4,0
13554,2,2,2,1,1,90.0,57,2,0
13555,2,2,2,1,2,90.0,36,3,0
13555,2,2,2,1,2,90.0,43,3,0
13556,2,1,2,1,1,1.0,34,4,1
13556,2,1,2,1,1,90.0,30,4,0
13557,2,2,2,1,1,90.0,47,4,0
13557,2,2,2,1,1,90.0,44,4,0
13558,2,2,2,1,1,90.0,63,4,0
13558,2,2,2,1,1,90.0,62,4,0
13558,2,2,2,1,1,1.0,38,4,1
13559,2,1,2,1,1,90.0,56,3,0
13559,2,1,2,1,1,1.0,24,3,1
13561,2,2,2,1,1,1.0,25,3,1
13563,2,2,2,1,2,90.0,24,3,0
13564,2,2,2,1,1,90.0,57,2,0
13564,2,2,2,1,1,90.0,54,2,0
13565,2,2,2,1,1,90.0,63,3,0
13566,2,1,2,1,1,90.0,59,3,0
13566,2,1,2,1,1,90.0,54,3,0
13567,2,2,2,1,1,90.0,34,3,0
13567,2,2,2,1,1,90.0,29,3,0
13568,2,2,2,1,1,90.0,29,2,0
13568,2,2,2,1,1,90.0,25,2,0
13569,2,2,1,1,1,90.0,32,5,0
13569,2,2,1,1,1,1.0,30,5,1
135610,2,2,2,1,1,90.0,52,2,0
135610,2,2,2,1,1,90.0,47,2,0
13571,2,1,1,1,2,1.0,41,5,1
